sentence,id_file,file_name,sintetic,tipo,,
The TCS will export and disseminate UAV imagery products tactical communication messages as well as mission plans and target coordinates.,70,Tactical Control System (TCS) System/Subsystem,No,Overview,,
The TCS will also receive process and display tasking orders and operational information from Service specific mission planning systems.. System Compliance The TCS will be developed in compliance with the following military and commercial computing systems architecture communications processing and imagery architecture standards a Defense Information Infrastructure DII  Common Operating Environment COE b Computer Open Systems Interface Processor COSIP c Common Imagery GroundSurface System CIGSS Handbook d Variable Message Format VMF and Joint Message Format JMF e National Imagery Transmission Format NITF f Assistant Secretary of Defense ASD CI Joint Technical Architecture JTA,70,Tactical Control System (TCS) System/Subsystem,No,Overview,,
This chapter explains the different parts of the operational system and how they are defined.,72,Communication system for Wind Turbine Applications,No,Overview,,
The structure of the document is described by .,72,Communication system for Wind Turbine Applications,No,Overview,,
where the different subsections corre spond with the disposition of the document.,72,Communication system for Wind Turbine Applications,No,Overview,,
SYSTEM operational functions COMMUNICATION Users Wind farm COMMUNICATION servicesfunctions WFMC SCADA CU SWPU CU SWPU CU CU SWPU SWPU DATA DATA WFMC Wind Farm Main Controller CU Control Unit SWPU Single Wind Power Unit .,72,Communication system for Wind Turbine Applications,No,Overview,,
System overview for wind power communication.,72,Communication system for Wind Turbine Applications,No,Overview,,
System description On the highest level the system is described from an operational point of view i.e.,72,Communication system for Wind Turbine Applications,No,Overview,,
the functions needed for remote operation and supervision of wind power plants.,72,Communication system for Wind Turbine Applications,No,Overview,,
The functions are described from a communication point of view.,72,Communication system for Wind Turbine Applications,No,Overview,,
The affected actors and functions are de scribed in Section  System.,72,Communication system for Wind Turbine Applications,No,Overview,,
As depicted in there are both wind farms and single wind turbines.,72,Communication system for Wind Turbine Applications,No,Overview,,
In the case of bigger plants there is usually a wind farm main controller WFMC and an internal communi cation system which connects all the turbines to the WFMC for further external communica tion.,72,Communication system for Wind Turbine Applications,No,Overview,,
Communication System In this Specification communication system shall be understood as a system for  Transfer of data from a processplant level to a level where data are accessible for an ap plication in a standardised format  Transfer of data to a processplant level for distribution of commands operational settings etc.,72,Communication system for Wind Turbine Applications,No,Overview,,
The requirements on the communication system are specified in Section,72,Communication system for Wind Turbine Applications,No,Overview,,
Requirement Identification Each requirement shall be  Necessary It states a condition for the acceptance of the system.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
Verifiable It is stated in such a way that an objective test can be defined for it.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
Attainable It is technically feasible and can be accomplished within schedule and budget.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
Clear It is singular concise and simple.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
Each requirement shall be  assigned a projectunique identifier annotated with associated qualification verification methods see section...   annotated with rationale see section...  annotated with associated traceability to their source see section.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
Qualification Provisions For each requirement in Section  the methods to be used to verify that the requirement has been met is annotated.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
Qualification methods included in this specification are  Demonstration observing function of the system without requiring instrumentation special test equipment or subsequent analysis.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
Analysis processing accumulated data obtained during characterization calibration or testing of the instrumentation.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
For example simulated instrument data sets can be created from the accumulated calibration and test data by putting this data into the expected telemetry format that will be input into the APAF data system.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
These simulated data sets can then be processed into IDFS data sets and the Southwest Data Display and Analysis System SDDAS can be used to analyze the output from the APAF data system.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
Rationale The rationale behind each requirement is documented if applicable in Section  along with each requirement.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
Rationale  include  assumptions  why a requirement is needed  how a requirement is related to expected operations  design isions made at higher system levels.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
Requirements Traceability The relationship between each requirement and the project items that it addresses is documented along with each requirement identified in Section.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
A requirement  address any number of project items including a systemlevel requirement a customer request document e.g.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
an RFP a proposal or other documentation.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
A requirement  also address a higherlevel design element.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
For proper traceability the following information is provided for each requirement  Requirement Identifier  Requirement Description  Requirement Source e.g.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
Verification Method what method will be used to verify the requirement.,73,Mars Express ASPERA-3 Processing and Archiving Facility,No,Overview,,
The Swift observatory is the next in a series of National Aeronautics and Space Administration NASA medium class explorer MIDEX satellites and is the firstofitskind observatory for multiwavelength transient astronomy.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The goal of the Swift mission is to determine the origin of GammaRay Bursts GRBs and to exploit data from these bursts to probe the early universe.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Swift instrumentation will exploit newly discovered GRB afterglow characteristics to make a comprehensive study of approximately  bursts over its planned threeyear mission.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Swift will determine the origin of GRBs reveal how GRB blast waves interact with surroundings and identify different classes of bursts and associated physical processes.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
To accomplish these mission goals Swift employs three semiautonomous science instruments.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The Burst Alert Telescope BAT is a wideangle xray telescope that detects GRBs.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
On detection the spacecraft slews in the direction of the GRB bringing it into the view of two narrowfield telescopes for higherresolution multiwavelength observation.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The narrowfield telescopes are the XRay Telescope XRT and the UltravioletOptical Telescope UVOT.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The XRT is a sensitive autonomous Xray ChargeCoupled Device CCD imaging spectrometer designed to measure the flux spectrum and light curve of GRBs and afterglow over a wide dynamic range covering more than seven orders of magnitude in flux.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
It will refine the BAT positions  uncertainty to.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
within  seconds of target acquisition for typical bursts allowing groundbased optical telescopes to begin immediate spectroscopic observations of the afterglow.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The XRT will reuse some components from the following previous projects Cosmic Unresolved Background Instrument using CCDs CUBIC Imager for MagnetopausetoAurora Global Exploration IMAGE Joint European XRay Telescope JETX and the XRay MultiMirror XMM satellite.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The Relay board also has the Digital toAnalog Converters DACs for controlling the CCD voltages.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The XRT electronics is split into two parts the XRT Electronics Package XEP and the Camera Head..XRT Electronics Package XEP The XEP is mounted on the Spacecraft SC and is comprised of  A VERSAmodule European VME enclosure with two arate Faraday shielded compartments for arate digital and analog sections  A split backplane for arate digital and analog sections  A low voltage power supply with fixed voltage outputs  A LockheedMartin Federal Systems LMFS single board computer using the RAD microprocessor  The Communication board which has a Dual Redundant MILSTD  interface a Real Time Clock RTC a Universal Asynchronous ReceiverTransmitter UART to interface to the Telescope Alignment Monitor TAM and a CCD data buffer  A Relay board which has relays to control the heaters TAM power camera door HighOutput Paraffin HOP actuators and the camera pressure relief valve HOP actuator.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The Sequencer board which uses an AD microprocessor to generate the CCD clock waveforms  The Housekeeping board that reads voltages temperatures and pressure.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The Clock board that drives the CCDs clock and bias voltage inputs.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The Signal Chain board that processes the CCDs analog video output and converts it to a digital bit stream.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The Signal Chain board is dual redundant.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
A ThermoElectric Cooler TEC power supply with a variable voltage output Southwest Research Institute XCPSRS April   Rev.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The Engineering Units EU will also have an Ethernet board for software development but the Flight Units FU will not.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
A onemeter maximum length cable electrically connects the XEP and Camera Head.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The XRT Interface Control Document Pennsylvania State University PSU document  XRTPSU describes the interface between these two components.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Camera Head The major component of the XRTs electronics is the CCD camera.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The CCD camera collects science data in the form of images light curves photoncounts and spectral data.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The CCD camera has three main modes of operation and up to sixtyfour modes total.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The Camera Head is mounted on the telescope tube and is comprised of a CCD and two video preamplifiers.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The CCD itself has an image section a store section and two readout registers with video outputs.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
There are four synchronized threephase clocks that shift the pixel rows in the image and store sections and shift the individual pixels in the two readout registers.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The Clock Sequencer in the XEP generates these clocks.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Each readout register has five guard pixels at the output side and the readout register will not be operated in the split mode therefore both readout registers will be clocked in the same direction transferring all of the pixels to one but not both of the video Southwest Research Institute XCPSRS April   Rev.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Since the readout registers are comprised of splitpixels the readout registers have to be clocked twice doubleclocked to shift out one pixel.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The readout registers will be doubleclocked an extra  times overclocks to produce an output row length of  pixels.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The clocking of an empty output register produces overclocked pixels that are used to determine system noise information.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
To transfer an image from the Image Section to the Store Section the Image Section and Store Section threephase clocks must be clocked simultaneously  times.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The Clock Sequencer can be programmed with up to  waveform patterns which corresponds to the  modes of operation previously mentioned.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
mm Top  rows of Image Section are Charge Injection Rows Image Section I     Pixel Rows I   mm  Pixel Columns I   x   m Pixel Size Store Section S     Pixel Rows S   Pixel Columns  Guard Pixels S   x   m Pixel Size Split    Pixels    Pixels Readout Register OG OG  R RD OS OD R  R  R  R  R  R   R RD OS OD .. CCD Diagram..ThermoElectric CoolerTEC The CCD is cooled by a TEC.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The CCDs temperature is closedloop controlled by the FSW.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Telecommands will control the temperature setpoint the ramp rate and the mode  open or closed loop.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
A digital potentiometer with  wiper tap points will control the temperature setpoint.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Two digital logic signals will control the wiper position the updown input and the clock input..Power The XRT is powered by the SC by two VDC power buses.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
They are the Operational Power Bus OPB and the Survival Power Bus SPB.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
During normal operation both buses are on.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
If the XRT fails to communicate to the SC the SC will turn off the XRTs OPB thereby deactivating the XEP.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The hardwarereset function is exercised Southwest Research Institute XCPSRS April   Rev.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Specification by cycling the OPB off then back on.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The SPB supplies power to heaters that prevent the XRT from being damaged by low temperatures.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The SC  switch off the SPB but it will only do this in an emergency condition.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The OPB is dual redundant and the SPB is single string..Communications Network The XRT communicates to the SC via a dual redundant MILSTDB serial interface.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Data transmitted to the S C from the XRT and commands received by the XRT from the SC are formatted into packets within frames in accordance with the Swift  Bus Protocol Interface Control Document Spectrum Astro document  EI S. The BAT UVOT XRT two Star Trackers and the SC are all networked together on the  bus..Real Time Clock RTC A local copy of the spacecraft clock is maintained and is used to timestamp the data packets which are formatted as Consultative Committee for Space Data Systems CCSDS Source Packets.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
To synchronize the clocks in the instruments with the clock in the SC the SC provides an AtTheToneTheTimeWillBe message delivered via the  interface and an RS OnePulsePerSecond PPS hardwired signal that is the Tone..Telescope Alignment Monitor TAM The XRTs tube has uses a device called the Telescope Alignment Monitor TAM to measure the change in mechanical alignment of the XRTs tube.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The TAM consists of a point source of light that is reflected by mirrors across the length of the telescope tube to a CCD camera.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The change in the telescopes alignment is proportional to the change in the position of the point source of light shining on the CCDs pixel array.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
To obtain a resolution better than the pixel size a centroid algorithm will be utilized.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The TAM receives power from the XEP and delivers image data through an RS serial interface.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The TAM power can be turned on or off by a telecommand..Doors and Sun Shutter The XRT has two doors a telescope tube door and a camera door.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The telescope tube door is controlled by the SC.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The camera door is controlled by circuitry in the XEP.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Once opened the camera door cannot be closed therefore it is important that the door is not inadvertently opened.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The Sun Shutter is powered by the SPB and has its own solar panel for backup power.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
It is automatically opened and closed by a photosensor but can be overridden by a telecommand..Heaters The telescope tube has  heater groups.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Each heater group is closedloop controlled by the FSW with the temperature set point and hysteresis controlled by a telecommand.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
These controllers are simple onoff type with hysteresis.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The Mirror Baffle has three heater groups Survival Control  and Control.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The Survival Heaters are powered and controlled by the Spacecraft Bus.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The Control Heaters are closedloop controlled by the FSW with a temperature set point controlled by a telecommand.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The Control Heaters will be driven by solid state relays to allow for the numerous onoff cycles that will be required to regulate the temperature.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The XRT Thermal Design Specification PSU document  XRTPSU describes the heaters in greater detail..Housekeeping The XRT monitors several items and reports them as Housekeeping HK telemetry.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Numbers in parenthesis indicate how many of each housekeeping item are being monitored.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
The housekeeping items are  CCD bias voltages   CCD clock voltages  Southwest Research Institute XCPSRS April   Rev.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Miscellaneous voltages  analog digital and clock driver  Circuit board temperature sensors   Mirror temperature sensors   Telescope tube temperature sensors  forward and  rear  Contamination sensors focal plane mirror and one unassigned  Mirror baffle temperature sensors   TEC sensors  voltage current and temperature  Miscellaneous temperature sensors  cold finger CCD camera and optical bench interface  Miscellaneous sensors  camera door position sun shutter position camera vacuum pressure and bellows pressure The XRT Data Formats document PSU document  XRTPSU describes the HK formats in detail.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Southwest Research Institute XCPSRS April   Rev.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Requirements FlowDown Southwest Research Institute XCPSRS April   Rev.,76,X-RAY TELESCOPE CONTROL PROCESSOR FOR THE SWIFT GAMMA RAY BURST EXPLORER,No,Overview,,
Product Perspective The EVLA Correlator Backend System will be designed and implemented as a realtime data processing system.,77,EVLA Correlator Backend,No,Overview,,
The system is expected to be implemented on a distributed memory cluster of connected processors.,77,EVLA Correlator Backend,No,Overview,,
Computers in the system will all be exactly the same and operating systems and applications running on them will communicate with one another and the Monitor and Control System over a network.,77,EVLA Correlator Backend,No,Overview,,
Data input to the system from the Correlator and output from it to the EndtoEnd System will be over very highspeed networks.,77,EVLA Correlator Backend,No,Overview,,
The networks connecting the internal processors the Correlator and the EE are part of the BE System.,77,EVLA Correlator Backend,No,Overview,,
Currently only a conceptual diagram exists for the system and should be viewed as such see ..,77,EVLA Correlator Backend,No,Overview,,
The BE Management functions will run on one of the cluster processors with one or more shadow processors standing by.,77,EVLA Correlator Backend,No,Overview,,
The remaining processors will be running the Data Processing functions.,77,EVLA Correlator Backend,No,Overview,,
Product Functionality.. Data Input Correlator lag data will be received directly from the Correlator Baseline Boards in the form of Lag Frames.,77,EVLA Correlator Backend,No,Overview,,
The lag frames contain correlation lag values and all auxiliary parameters needed to assemble the lags into complete lag sets properly ordered time series.,77,EVLA Correlator Backend,No,Overview,,
It is currently assumed that all observational modes yielding correlator results that are transmitted to the Backend will be in the form of lag frames.,77,EVLA Correlator Backend,No,Overview,,
Additional auxiliary data and metadata needed for processing prior to output to the ee System will arrive via the Monitor and Control System whether produced by the Correlator or some other part of the EVLA System.,77,EVLA Correlator Backend,No,Overview,,
The BE will receive and act upon status requests and control commands originating in or via the MC System.. Data Processing The Correlator lag frames will be assembled into time series normalized and when necessary time stamp adjusted.,77,EVLA Correlator Backend,No,Overview,,
The time series will also be Fourier Transformed and other user selectable time andor frequency domain processes will be applied.,77,EVLA Correlator Backend,No,Overview,,
Prior to output the end results will be formatted to meet the internal needs of the ee.. Data Output Formatted spectra will be transferred to the EndtoEnd System.,77,EVLA Correlator Backend,No,Overview,,
All pertinent metadata will be contained in the formatted output.,77,EVLA Correlator Backend,No,Overview,,
The fundamental unit of output is the minimum subband cross power spectrum produced by the Correlator.,77,EVLA Correlator Backend,No,Overview,,
No stitching operations that combine spectra from different subbands will be performed.,77,EVLA Correlator Backend,No,Overview,,
The BE will produce a variety of error warning status and other reports and messages that will be transferred to the MC for final disposition.,77,EVLA Correlator Backend,No,Overview,,
Monitoring The Correlator Backend System will conduct a number of selfmonitoring activities on application and system software as well as hardware systems to detect system failure and out of spec conditions.. Recovery The ability to attempt recovery from failure and out of spec performance conditions will be built into the system.. Control The system will provide control and auxiliary parameters to input output processing monitor recovery and other functions and receive status and performance data from them.,77,EVLA Correlator Backend,No,Overview,,
It will also communicate with the external Monitor and Control System.,77,EVLA Correlator Backend,No,Overview,,
Correlator MC System Data Processing Pipeline Backend Manager Backend System ee System .,77,EVLA Correlator Backend,No,Overview,,
Correlator Backend System Main Functional Components Diagram.,77,EVLA Correlator Backend,No,Overview,,
User characteristics All use of the Correlator Backend System will be indirect via the Monitor and Control System.,77,EVLA Correlator Backend,No,Overview,,
The BE system will not directly produce any user interface screens.,77,EVLA Correlator Backend,No,Overview,,
Array Operator The priy contact with array operations will be via status and error messages channeled through the Monitor and Control System..,77,EVLA Correlator Backend,No,Overview,,
Engineers and Technicians The ability of the Backend System to achieve and maintain realtime processing will be vitally dependent upon reliable operation and rapid diagnosis and repair of faults in the hardware and software systems.,77,EVLA Correlator Backend,No,Overview,,
These individuals will be responsible for performing corrective and preventive maintenance along with periodic performance tests and upgrades.,77,EVLA Correlator Backend,No,Overview,,
Engineers and technicians will need tools to inspect individual devices from remote locations.. AstronomerScientist These individuals are priily interested in the science that is obtained from the instrument.,77,EVLA Correlator Backend,No,Overview,,
Their main interaction will be to select and provide parameters for any additional data processing beyond the Fourier transforms.. Software Developer These individuals are responsible for developing the software and will interact with the system to ensure that it is functioning properly.,77,EVLA Correlator Backend,No,Overview,,
The software developer requires remote access to the system so that troubleshooting can be accomplished away from the EVLA and during nonworking hours..,77,EVLA Correlator Backend,No,Overview,,
Web User A few authorized individuals  be allowed access to parts of the system that are usually considered restricted.. Criticality of the Application The Correlator Backend System is a critical component in the Astronomical data path.,77,EVLA Correlator Backend,No,Overview,,
If it is unavailable incoming astronomical data will be lost.. Computer Hardware Limitations The ultimate throughput capability of the realtime data processing pipeline of the Backend System will be constrained by the computational performance limits of available computer hardware and the practical ability to configure and maintain large numbers of processors.. Computer Software Limitations The ultimate throughput capability of the realtime data processing pipeline of the Backend System will be constrained by the efficiency of supporting software systems data processing code and our ability to configure and tune them for maximum performance.,77,EVLA Correlator Backend,No,Overview,,
Communications Limitations The ability to realize and maintain realtime operations is critically dependent upon the performance levels of available network systems..,77,EVLA Correlator Backend,No,Overview,,
Processing Limitations Operations performed shall be reversible.,77,EVLA Correlator Backend,No,Overview,,
That is the original raw uncorrected data must be recoverable from the processing output..,77,EVLA Correlator Backend,No,Overview,,
Reliability The ability to maintain realtime operations over realistic extended periods of time is dependent on the mean time to failure of the hardware and software components of the computing and communications systems.. Incoming Data Stream It is assumed that the Correlator will deliver suitably formatted network data packets to the input network of the Backend System.,77,EVLA Correlator Backend,No,Overview,,
Lag frames will not necessarily arrive in Lag Set order.,77,EVLA Correlator Backend,No,Overview,,
All lag frames for the same baseline will be directed to the same Backend processor.,77,EVLA Correlator Backend,No,Overview,,
It is further assumed that the number of lags per Lag Set will always be a power of two.. Auxiliary Data It is assumed that all auxiliary data needed for processing and formatting operations will be provided directly by the correlator or indirectly by the Monitor and Control System in a timely manner.,77,EVLA Correlator Backend,No,Overview,,
Much of this data will originate from the Station Board CMIBS..,77,EVLA Correlator Backend,No,Overview,,
Outgoing Data Stream It is assumed that the ee System will be capable of accepting output data rates and volumes generated by the Backend System.,77,EVLA Correlator Backend,No,Overview,,
Visibility data from different baselines could be processed by different BE processors.,77,EVLA Correlator Backend,No,Overview,,
Final assembly of all visibility data is expected to be performed by the ee system.,77,EVLA Correlator Backend,No,Overview,,
Product Perspective The EVLA Correlator Monitor and Control System is responsible for correlator configuration real time monitorcontrol and hardware testingservicing.,78,EVLA Correlator Monitor & Control,No,Overview,,
The CMCS exists as an integrated part of the overall EVLA Monitor and Control Structure.,78,EVLA Correlator Monitor & Control,No,Overview,,
The CMCS will provide a level of abstraction to modularize the correlator system within the EVLA environment.,78,EVLA Correlator Monitor & Control,No,Overview,,
The gateway to the correlator will be through the Virtual Correlator Interface VCI which will exist as a software entity on the MCCC.,78,EVLA Correlator Monitor & Control,No,Overview,,
The CMCS will be designed and implemented as a MasterSlave network with one computer system coordinating the activities of a number of intelligent hardware control processors.,78,EVLA Correlator Monitor & Control,No,Overview,,
The Master is expected to handle the bulk of the monitorcontrol interface with the outside world whereas the slaves will be only concerned with the correlator hardware systems under their direct control.,78,EVLA Correlator Monitor & Control,No,Overview,,
This topology will place the realtime computing requirements in the slave layer and the quasi realtime networkchaotic loads into the master layer.,78,EVLA Correlator Monitor & Control,No,Overview,,
